Date,Close
2018-07-06,15.4
2018-07-09,15.5
2018-07-10,15.77
2018-07-11,15.55
2018-07-12,15.56
2018-07-13,15.59
2018-07-16,15.41
2018-07-17,15.38
2018-07-18,15.55
2018-07-19,15.49
2018-07-20,15.28
2018-07-23,15.27
2018-07-24,15.05
2018-07-25,15.17
2018-07-26,15.09
2018-07-27,14.89
2018-07-30,14.95
2018-07-31,15.07
2018-08-01,15.07
2018-08-02,15.01
2018-08-03,15.08
2018-08-06,15.12
2018-08-07,15.14
2018-08-08,15.14
2018-08-09,15.26
2018-08-10,13.2
2018-08-13,13.58
2018-08-14,13.69
2018-08-15,13.67
2018-08-16,13.9
2018-08-17,13.9
2018-08-20,13.57
2018-08-21,13.57
2018-08-22,13.65
2018-08-23,13.41
2018-08-24,13.4
2018-08-27,13.25
2018-08-28,13.21
2018-08-29,13.34
2018-08-30,13.22
2018-08-31,13.07
2018-09-04,12.92
2018-09-05,12.88
2018-09-06,12.7
2018-09-07,12.66
2018-09-10,12.62
2018-09-11,12.53
2018-09-12,12.36
2018-09-13,12.5
2018-09-14,12.44
2018-09-17,12.27
2018-09-18,12.42
2018-09-19,12.52
2018-09-20,12.62
2018-09-21,12.81
2018-09-24,12.75
2018-09-25,12.91
2018-09-26,12.85
2018-09-27,12.88
2018-09-28,13.19
2018-10-01,13.1
2018-10-02,13.07
2018-10-03,13.38
2018-10-04,13.33
2018-10-05,13.29
2018-10-08,13.32
2018-10-09,13.48
2018-10-10,12.77
2018-10-11,12.7
2018-10-12,12.82
2018-10-15,12.99
2018-10-16,13.14
2018-10-17,13.21
2018-10-18,13.14
2018-10-19,13.13
2018-10-22,13.19
2018-10-23,13.09
2018-10-24,12.85
2018-10-25,12.86
2018-10-26,12.67
2018-10-29,12.47
2018-10-30,12.82
2018-10-31,13.19
2018-11-01,13.13
2018-11-02,13.17
2018-11-05,13.16
2018-11-06,13.27
2018-11-07,13.43
2018-11-08,14.14
2018-11-09,14.24
2018-11-12,13.69
2018-11-13,13.66
2018-11-14,13.81
2018-11-15,13.57
2018-11-16,13.57
2018-11-19,13.3
2018-11-20,12.6
2018-11-21,12.59
2018-11-23,12.61
2018-11-26,13.03
2018-11-27,12.87
2018-11-28,13.13
2018-11-29,13.21
2018-11-30,12.98
2018-12-03,13.3
2018-12-04,12.89
2018-12-06,12.47
2018-12-07,12.36
2018-12-10,12.53
2018-12-11,12.46
2018-12-12,12.73
2018-12-13,12.6
2018-12-14,12.25
2018-12-17,12.07
2018-12-18,11.97
2018-12-19,11.84
2018-12-20,11.34
2018-12-21,11.04
2018-12-24,10.87
2018-12-26,11.18
2018-12-27,11.21
2018-12-28,11.25
2018-12-31,11.35
2019-01-02,11.39
2019-01-03,11.28
2019-01-04,11.77
2019-01-07,11.98
2019-01-08,12.16
2019-01-09,12.21
2019-01-10,12.18
2019-01-11,12.24
2019-01-14,12.29
2019-01-15,12.38
2019-01-16,12.38
2019-01-17,12.44
2019-01-18,12.52
2019-01-22,12.35
2019-01-23,12.17
2019-01-24,12.44
2019-01-25,12.69
2019-01-28,12.63
2019-01-29,12.72
2019-01-30,12.67
2019-01-31,12.83
2019-02-01,12.74
2019-02-04,12.87
2019-02-05,12.98
2019-02-06,12.92
2019-02-07,12.71
2019-02-08,12.46
2019-02-11,12.22
2019-02-12,12.4
2019-02-13,12.44
2019-02-14,12.5
2019-02-15,12.75
2019-02-19,12.76
2019-02-20,12.88
2019-02-21,12.8
2019-02-22,12.98
2019-02-25,13.02
2019-02-26,13.02
2019-02-27,13.04
2019-02-28,13.02
2019-03-01,13.25
2019-03-04,13.24
2019-03-05,13.18
2019-03-06,13.12
2019-03-07,12.9
2019-03-08,12.8
2019-03-11,13.04
2019-03-12,12.87
2019-03-13,12.74
2019-03-14,12.64
2019-03-15,12.64
2019-03-18,12.62
2019-03-19,12.54
2019-03-20,12.6
2019-03-21,12.85
2019-03-22,12.63
2019-03-25,12.56
2019-03-26,12.42
2019-03-27,12.31
2019-03-28,12.38
2019-03-29,12.44
2019-04-01,12.52
2019-04-02,12.44
2019-04-03,12.49
2019-04-04,12.5
2019-04-05,12.55
2019-04-08,12.52
2019-04-09,12.52
2019-04-10,12.65
2019-04-11,12.54
2019-04-12,12.65
2019-04-15,12.54
2019-04-16,12.67
2019-04-17,12.59
2019-04-18,12.52
2019-04-22,12.44
2019-04-23,12.5
2019-04-24,12.51
2019-04-25,12.35
2019-04-26,12.46
2019-04-29,12.44
2019-04-30,12.42
2019-05-01,12.37
2019-05-02,12.26
2019-05-03,12.34
2019-05-06,12.03
2019-05-07,11.57
2019-05-08,11.42
2019-05-09,11.43
2019-05-10,11.9
2019-05-13,11.46
2019-05-14,11.52
2019-05-15,11.57
2019-05-16,11.53
2019-05-17,11.41
2019-05-20,11.59
2019-05-21,11.8
2019-05-22,11.76
2019-05-23,11.79
2019-05-24,11.78
2019-05-28,11.78
2019-05-29,11.61
2019-05-30,11.45
2019-05-31,11.39
2019-06-03,11.42
2019-06-04,11.58
2019-06-05,11.62
2019-06-06,11.6
2019-06-07,11.72
2019-06-10,11.77
2019-06-11,11.8
2019-06-12,11.74
2019-06-13,11.79
2019-06-14,11.83
2019-06-17,12.24
2019-06-18,12.89
2019-06-19,13.37
2019-06-20,13.56
2019-06-21,13.53
2019-06-24,13.32
2019-06-25,13.25
2019-06-26,13.3
2019-06-27,13.43
2019-06-28,13.49
2019-07-01,13.6
2019-07-02,13.51
2019-07-03,13.45
2019-07-05,13.46
2019-07-08,13.29
2019-07-09,13.3
2019-07-10,13.3
2019-07-11,13.22
2019-07-12,13.31
2019-07-15,13.36
2019-07-16,13.58
2019-07-17,13.22
2019-07-18,13.28
2019-07-19,13.14
2019-07-22,13.26
2019-07-23,13.38
2019-07-24,13.57
2019-07-25,13.37
2019-07-26,13.43
2019-07-29,13.38
2019-07-30,13.38
2019-07-31,13.16
2019-08-01,13.03
2019-08-02,12.98
2019-08-05,12.76
2019-08-06,12.9
2019-08-07,12.79
2019-08-08,13.03
2019-08-09,13.7
2019-08-12,14.03
2019-08-13,14.04
2019-08-14,13.38
2019-08-15,13.65
2019-08-16,13.76
2019-08-19,13.99
2019-08-20,13.92
2019-08-21,14.1
2019-08-22,14.15
2019-08-23,13.54
2019-08-26,13.66
2019-08-27,13.51
2019-08-28,13.72
2019-08-29,13.8
2019-08-30,13.75
2019-09-03,13.55
2019-09-04,13.89
2019-09-05,14.0
2019-09-06,14.11
2019-09-09,14.37
2019-09-10,14.51
2019-09-11,14.55
2019-09-12,14.42
2019-09-13,14.55
2019-09-16,14.08
2019-09-17,14.25
2019-09-18,14.24
2019-09-19,13.95
2019-09-20,13.94
2019-09-23,14.01
2019-09-24,13.93
2019-09-25,14.04
2019-09-26,13.93
2019-09-27,13.86
2019-09-30,13.92
2019-10-01,13.88
2019-10-02,13.75
2019-10-03,13.69
2019-10-04,13.86
2019-10-07,13.71
2019-10-08,12.97
2019-10-09,13.08
2019-10-10,13.18
2019-10-11,13.5
2019-10-14,13.53
2019-10-15,13.42
2019-10-16,13.66
2019-10-17,13.67
2019-10-18,13.47
2019-10-21,13.65
2019-10-22,13.84
2019-10-23,13.85
2019-10-24,13.81
2019-10-25,13.8
2019-10-28,13.89
2019-10-29,13.96
2019-10-30,13.64
2019-10-31,13.71
2019-11-01,13.76
2019-11-04,13.81
2019-11-05,13.75
2019-11-06,13.55
2019-11-07,13.32
2019-11-08,12.9
2019-11-11,13.15
2019-11-12,13.12
2019-11-13,13.11
2019-11-14,12.91
2019-11-15,12.99
2019-11-18,12.89
2019-11-19,12.88
2019-11-20,12.73
2019-11-21,12.57
2019-11-22,12.71
2019-11-25,12.86
2019-11-26,13.04
2019-11-27,13.07
2019-11-29,12.88
2019-12-02,12.88
2019-12-03,12.67
2019-12-04,12.84
2019-12-05,13.0
2019-12-06,13.21
2019-12-09,13.23
2019-12-10,13.21
2019-12-11,13.31
2019-12-12,13.79
2019-12-13,13.59
2019-12-16,13.73
2019-12-17,13.79
2019-12-18,14.06
2019-12-19,13.92
2019-12-20,13.95
2019-12-23,14.0
2019-12-24,13.98
2019-12-26,14.17
2019-12-27,14.15
2019-12-30,14.07
2019-12-31,14.14
2020-01-02,14.44
2020-01-03,14.4
2020-01-06,14.36
2020-01-07,14.5
2020-01-08,14.54
2020-01-09,14.43
2020-01-10,14.35
2020-01-13,14.57
2020-01-14,14.67
2020-01-15,14.79
2020-01-16,14.91
2020-01-17,14.91
2020-01-21,14.49
2020-01-22,14.45
2020-01-23,14.35
2020-01-24,13.94
2020-01-27,13.66
2020-01-28,13.51
2020-01-29,13.37
2020-01-30,13.65
2020-01-31,13.62
2020-02-03,13.64
2020-02-04,13.81
2020-02-05,14.09
2020-02-06,14.47
2020-02-07,14.19
2020-02-10,13.76
2020-02-11,14.13
2020-02-12,14.44
2020-02-13,14.4
2020-02-14,14.6
2020-02-18,14.5
2020-02-19,14.61
2020-02-20,14.55
2020-02-21,14.34
2020-02-24,13.61
2020-02-25,12.86
2020-02-26,12.33
2020-02-27,11.93
2020-02-28,12.08
2020-03-02,12.43
2020-03-03,11.84
2020-03-04,11.77
2020-03-05,11.07
2020-03-06,11.02
2020-03-09,10.14
2020-03-10,10.8
2020-03-11,10.09
2020-03-12,9.22
2020-03-13,10.47
2020-03-16,10.14
2020-03-17,10.88
2020-03-18,9.88
2020-03-19,9.67
2020-03-20,9.02
2020-03-23,8.23
2020-03-24,8.68
2020-03-25,8.72
2020-03-26,9.16
2020-03-27,8.53
2020-03-30,8.82
2020-03-31,8.98
2020-04-01,8.64
2020-04-02,8.2
2020-04-03,8.18
2020-04-06,8.93
2020-04-07,8.79
2020-04-08,8.95
2020-04-09,9.49
2020-04-13,9.39
2020-04-14,9.41
2020-04-15,8.93
2020-04-16,8.44
2020-04-17,8.9
2020-04-20,8.77
2020-04-21,8.44
2020-04-22,8.44
2020-04-23,8.68
2020-04-24,8.83
2020-04-27,9.46
2020-04-28,9.81
2020-04-29,10.5
2020-04-30,9.91
2020-05-01,9.48
2020-05-04,9.64
2020-05-05,9.55
2020-05-06,9.67
2020-05-07,9.65
2020-05-08,10.93
2020-05-11,10.7
2020-05-12,10.59
2020-05-13,10.61
2020-05-14,10.73
2020-05-15,10.87
2020-05-18,11.16
2020-05-19,11.1
2020-05-20,11.45
2020-05-21,11.38
2020-05-22,11.52
2020-05-26,11.88
2020-05-27,12.09
2020-05-28,11.88
2020-05-29,12.25
2020-06-01,12.19
2020-06-02,12.25
2020-06-03,12.91
2020-06-04,12.79
2020-06-05,12.96
2020-06-08,13.36
2020-06-09,12.88
2020-06-10,12.39
2020-06-11,11.41
2020-06-12,11.72
2020-06-15,11.79
2020-06-16,11.94
2020-06-17,12.3
2020-06-18,11.93
2020-06-19,11.86
2020-06-22,11.96
2020-06-23,12.0
2020-06-24,11.67
2020-06-25,11.76
2020-06-26,11.48
2020-06-29,11.65
2020-06-30,11.86
2020-07-01,12.08
2020-07-02,12.03
2020-07-06,12.17
2020-07-07,12.0
2020-07-08,11.85
2020-07-09,11.73
2020-07-10,11.96
2020-07-13,11.93
2020-07-14,12.43
2020-07-15,12.65
2020-07-16,12.76
2020-07-17,12.82
2020-07-20,12.66
2020-07-21,12.75
2020-07-22,12.85
2020-07-23,12.72
2020-07-24,12.71
2020-07-27,12.88
2020-07-28,12.71
2020-07-29,12.87
2020-07-30,12.9
2020-07-31,12.72
2020-08-03,13.0
2020-08-04,13.39
2020-08-05,13.29
2020-08-06,13.51
2020-08-07,14.34
2020-08-10,14.84
2020-08-11,14.89
2020-08-12,15.17
2020-08-13,15.29
2020-08-14,15.33
2020-08-17,15.12
2020-08-18,15.18
2020-08-19,15.22
2020-08-20,15.14
2020-08-21,14.61
2020-08-24,14.87
2020-08-25,14.99
2020-08-26,15.0
2020-08-27,15.06
2020-08-28,15.26
2020-08-31,15.12
2020-09-01,15.18
2020-09-02,15.24
2020-09-03,15.21
2020-09-04,14.95
2020-09-08,14.64
2020-09-09,15.12
2020-09-10,14.84
2020-09-11,15.06
2020-09-14,15.31
2020-09-15,15.32
2020-09-16,15.11
2020-09-17,15.21
2020-09-18,15.64
2020-09-21,14.57
2020-09-22,14.74
2020-09-23,14.24
2020-09-24,14.02
2020-09-25,14.1
2020-09-28,14.34
2020-09-29,13.89
2020-09-30,14.02
2020-10-01,14.18
2020-10-02,14.22
2020-10-05,14.34
2020-10-06,14.32
2020-10-07,14.23
2020-10-08,14.44
2020-10-09,14.25
2020-10-12,14.21
2020-10-13,14.31
2020-10-14,14.18
2020-10-15,13.97
2020-10-16,14.06
2020-10-19,13.77
2020-10-20,13.85
2020-10-21,13.95
2020-10-22,13.92
2020-10-23,13.98
2020-10-26,13.65
2020-10-27,13.43
2020-10-28,12.97
2020-10-29,13.09
2020-10-30,13.13
2020-11-02,13.29
2020-11-03,13.5
2020-11-04,13.54
2020-11-05,14.0
2020-11-06,15.16
2020-11-09,15.67
2020-11-10,16.27
2020-11-11,17.2
2020-11-12,16.39
2020-11-13,16.98
2020-11-16,17.39
2020-11-17,17.68
2020-11-18,17.55
2020-11-19,17.55
2020-11-20,17.52
2020-11-23,17.9
2020-11-24,18.17
2020-11-25,18.0
2020-11-27,17.71
2020-11-30,17.65
2020-12-01,18.07
2020-12-02,18.39
2020-12-03,18.57
2020-12-04,18.68
2020-12-07,18.5
2020-12-08,18.38
2020-12-09,18.27
2020-12-10,18.35
2020-12-11,17.96
2020-12-14,17.75
2020-12-15,18.09
2020-12-16,17.77
2020-12-17,17.71
2020-12-18,17.35
2020-12-21,17.65
2020-12-22,17.64
2020-12-23,17.68
2020-12-24,17.82
2020-12-28,18.18
2020-12-29,18.02
2020-12-30,18.03
2020-12-31,17.97
2021-01-04,18.16
2021-01-05,18.28
2021-01-06,19.25
2021-01-07,18.74
2021-01-08,18.63
2021-01-11,18.66
2021-01-12,18.4
2021-01-13,18.28
2021-01-14,18.69
2021-01-15,18.7
2021-01-19,18.75
2021-01-20,19.11
2021-01-21,19.21
2021-01-22,18.57
2021-01-25,18.75
2021-01-26,19.14
2021-01-27,19.58
2021-01-28,19.51
2021-01-29,19.4
2021-02-01,19.37
2021-02-02,19.79
2021-02-03,19.84
2021-02-04,20.3
2021-02-05,21.22
2021-02-08,21.7
2021-02-09,22.18
2021-02-10,22.62
2021-02-11,23.04
2021-02-12,23.72
2021-02-16,23.79
2021-02-17,23.18
2021-02-18,22.65
2021-02-19,22.5
2021-02-22,23.36
2021-02-23,23.43
2021-02-24,23.81
2021-02-25,23.21
2021-02-26,23.45
2021-03-01,24.36
2021-03-02,23.64
2021-03-03,23.79
2021-03-04,23.53
2021-03-05,24.37
2021-03-08,24.24
2021-03-09,24.85
2021-03-10,25.52
2021-03-11,25.73
2021-03-12,26.21
2021-03-15,26.11
2021-03-16,26.48
2021-03-17,26.35
2021-03-18,27.15
2021-03-19,27.3
2021-03-22,26.71
2021-03-23,26.11
2021-03-24,25.45
2021-03-25,26.21
2021-03-26,25.73
2021-03-29,25.03
2021-03-30,25.69
2021-03-31,25.43
2021-04-01,26.06
2021-04-05,26.42
2021-04-06,26.56
2021-04-07,26.42
2021-04-08,26.72
2021-04-09,26.68
2021-04-12,26.76
2021-04-13,26.14
2021-04-14,26.41
2021-04-15,26.61
2021-04-16,26.7
2021-04-19,26.74
2021-04-20,26.49
2021-04-21,27.32
2021-04-22,26.89
2021-04-23,26.73
2021-04-26,26.66
2021-04-27,26.55
2021-04-28,26.17
2021-04-29,26.52
2021-04-30,26.2
2021-05-03,26.36
2021-05-04,25.51
2021-05-05,26.12
2021-05-06,26.0
2021-05-07,27.44
2021-05-10,27.44
2021-05-11,27.64
2021-05-12,26.14
2021-05-13,26.25
2021-05-14,26.7
2021-05-17,26.91
2021-05-18,26.48
2021-05-19,26.01
2021-05-20,27.05
2021-05-21,26.49
2021-05-24,26.84
2021-05-25,26.64
2021-05-26,26.78
2021-05-27,27.1
2021-05-28,26.99
2021-06-01,26.51
2021-06-02,25.91
2021-06-03,25.89
2021-06-04,26.22
2021-06-07,25.85
2021-06-08,26.47
2021-06-09,26.53
2021-06-10,26.46
2021-06-11,26.84
2021-06-14,26.31
2021-06-15,26.0
2021-06-16,25.93
2021-06-17,25.5
2021-06-18,25.13
2021-06-21,25.73
2021-06-22,25.52
2021-06-23,25.45
2021-06-24,25.57
2021-06-25,25.73
2021-06-28,25.62
2021-06-29,25.56
2021-06-30,25.77
2021-07-01,26.14
2021-07-02,25.75
2021-07-06,25.54
2021-07-07,25.35
2021-07-08,24.8
2021-07-09,25.52
2021-07-12,25.83
2021-07-13,25.23
2021-07-14,25.0
2021-07-15,24.91
2021-07-16,24.22
2021-07-19,23.88
2021-07-20,24.32
2021-07-21,24.61
2021-07-22,24.41
2021-07-23,24.75
2021-07-26,24.8
2021-07-27,24.72
2021-07-28,24.75
2021-07-29,24.58
2021-07-30,24.63
2021-08-02,24.74
2021-08-03,24.07
2021-08-04,24.33
2021-08-05,24.85
2021-08-06,24.72
2021-08-09,24.41
2021-08-10,24.28
2021-08-11,24.18
2021-08-12,23.97
2021-08-13,23.52
2021-08-16,23.6
2021-08-17,22.99
2021-08-18,22.18
2021-08-19,21.87
2021-08-20,22.1
2021-08-23,22.38
2021-08-24,22.32
2021-08-25,22.58
2021-08-26,22.36
2021-08-27,22.74
2021-08-30,22.37
2021-08-31,22.47
2021-09-01,22.82
2021-09-02,22.65
2021-09-03,22.56
2021-09-07,22.2
2021-09-08,22.08
2021-09-09,22.05
2021-09-10,21.89
2021-09-13,21.88
2021-09-14,22.01
2021-09-15,21.95
2021-09-16,22.47
2021-09-17,22.35
2021-09-20,21.86
2021-09-21,22.21
2021-09-22,23.12
2021-09-23,24.01
2021-09-24,24.37
2021-09-27,24.19
2021-09-28,23.92
2021-09-29,23.81
2021-09-30,23.53
2021-10-01,23.71
2021-10-04,23.45
2021-10-05,23.78
2021-10-06,23.63
2021-10-07,24.06
2021-10-08,24.08
2021-10-11,23.97
2021-10-12,23.88
2021-10-13,23.69
2021-10-14,24.06
2021-10-15,23.9
2021-10-18,23.55
2021-10-19,23.7
2021-10-20,23.8
2021-10-21,23.82
2021-10-22,24.07
2021-10-25,24.16
2021-10-26,23.85
2021-10-27,22.96
2021-10-28,23.15
2021-10-29,22.9
2021-11-01,23.52
2021-11-02,23.52
2021-11-03,23.34
2021-11-04,23.47
2021-11-05,24.37
2021-11-08,24.05
2021-11-09,23.73
2021-11-10,23.5
2021-11-11,23.6
2021-11-12,23.81
2021-11-15,23.46
2021-11-16,23.63
2021-11-17,23.4
2021-11-18,23.22
2021-11-19,22.13
2021-11-22,22.44
2021-11-23,22.15
2021-11-24,21.98
2021-11-26,21.45
2021-11-29,21.82
2021-11-30,21.62
2021-12-01,21.09
2021-12-02,21.7
2021-12-03,21.76
2021-12-06,21.89
2021-12-07,21.99
2021-12-08,22.17
2021-12-09,21.77
2021-12-10,21.86
2021-12-13,21.45
2021-12-14,21.01
2021-12-15,21.25
2021-12-16,21.36
2021-12-17,21.28
2021-12-20,20.88
2021-12-21,21.7
2021-12-22,21.79
2021-12-23,22.33
2021-12-27,22.58
2021-12-28,22.66
2021-12-29,22.57
2021-12-30,22.5
2021-12-31,22.31
2022-01-03,22.77
2022-01-04,22.59
2022-01-05,21.83
2022-01-06,22.53
2022-01-07,22.5
2022-01-10,22.23
2022-01-11,22.45
2022-01-12,22.61
2022-01-13,22.96
2022-01-14,22.72
2022-01-18,22.19
2022-01-19,22.03
2022-01-20,21.75
2022-01-21,21.44
2022-01-24,22.0
2022-01-25,21.68
2022-01-26,21.36
2022-01-27,21.08
2022-01-28,21.76
2022-01-31,22.24
2022-02-01,22.26
2022-02-02,22.37
2022-02-03,22.45
2022-02-04,22.5
2022-02-07,22.45
2022-02-08,22.85
2022-02-09,23.46
2022-02-10,23.19
2022-02-11,22.65
2022-02-14,22.28
2022-02-15,23.14
2022-02-16,23.68
2022-02-17,22.76
2022-02-18,22.15
2022-02-22,21.88
2022-02-23,21.37
2022-02-24,21.57
2022-02-25,22.28
2022-02-28,22.32
2022-03-01,21.55
2022-03-02,22.53
2022-03-03,21.77
2022-03-04,21.22
2022-03-07,20.28
2022-03-08,20.33
2022-03-09,21.13
2022-03-10,20.98
2022-03-11,20.96
2022-03-14,21.11
2022-03-15,21.1
2022-03-16,21.63
2022-03-17,22.42
2022-03-18,22.14
2022-03-21,22.0
2022-03-22,22.24
2022-03-23,21.92
2022-03-24,22.55
2022-03-25,22.58
2022-03-28,22.51
2022-03-29,22.96
2022-03-30,22.77
2022-03-31,22.15
2022-04-01,21.93
2022-04-04,22.11
2022-04-05,22.0
2022-04-06,21.67
2022-04-07,21.3
2022-04-08,21.34
2022-04-11,21.1
2022-04-12,20.96
2022-04-13,21.63
2022-04-14,21.17
2022-04-18,21.18
2022-04-19,21.73
2022-04-20,21.87
2022-04-21,21.35
2022-04-22,20.86
2022-04-25,20.88
2022-04-26,20.05
2022-04-27,20.26
2022-04-28,20.42
2022-04-29,19.86
2022-05-02,20.22
2022-05-03,20.21
2022-05-04,20.85
2022-05-05,19.73
2022-05-06,17.11
2022-05-09,17.5
2022-05-10,17.57
2022-05-11,16.9
2022-05-12,17.38
2022-05-13,17.84
2022-05-16,17.63
2022-05-17,18.26
2022-05-18,17.48
2022-05-19,17.5
2022-05-20,17.61
2022-05-23,17.42
2022-05-24,16.55
2022-05-25,16.85
2022-05-26,17.23
2022-05-27,17.68
2022-05-31,17.4
2022-06-01,17.21
2022-06-02,17.71
2022-06-03,17.2
2022-06-06,17.38
2022-06-07,17.57
2022-06-08,17.21
2022-06-09,16.86
2022-06-10,16.57
2022-06-13,15.67
2022-06-14,15.55
2022-06-15,15.54
2022-06-16,15.42
2022-06-17,15.5
2022-06-21,15.22
2022-06-22,15.1
2022-06-23,15.24
2022-06-24,15.78
2022-06-27,15.74
2022-06-28,15.49
2022-06-29,15.32
2022-06-30,15.58
2022-07-01,15.75
2022-07-05,15.63
2022-07-06,15.58
2022-07-07,15.84
2022-07-08,15.75
2022-07-11,15.4
2022-07-12,15.65
2022-07-13,15.49
2022-07-14,15.24
2022-07-15,15.73
2022-07-18,15.71
2022-07-19,16.31
2022-07-20,16.62
2022-07-21,16.83
2022-07-22,16.88
2022-07-25,16.9
2022-07-26,16.7
2022-07-27,17.05
2022-07-28,17.1
2022-07-29,17.14
2022-08-01,17.13
2022-08-02,17.0
2022-08-03,17.51
2022-08-04,17.38
2022-08-05,17.01
2022-08-08,17.37
2022-08-09,18.27
2022-08-10,18.45
2022-08-11,18.67
2022-08-12,18.83
2022-08-15,18.49
2022-08-16,18.59
2022-08-17,18.33
2022-08-18,18.28
2022-08-19,17.9
2022-08-22,17.45
2022-08-23,17.31
2022-08-24,17.48
2022-08-25,17.73
2022-08-26,17.35
2022-08-29,17.29
2022-08-30,17.1
2022-08-31,16.92
2022-09-01,16.92
2022-09-02,16.96
2022-09-06,16.45
2022-09-07,16.82
2022-09-08,16.8
2022-09-09,17.47
2022-09-12,17.61
2022-09-13,16.83
2022-09-14,16.86
2022-09-15,17.14
2022-09-16,16.53
2022-09-19,16.54
2022-09-20,16.46
2022-09-21,16.01
2022-09-22,15.69
2022-09-23,15.33
2022-09-26,15.04
2022-09-27,14.95
2022-09-28,15.38
2022-09-29,15.05
2022-09-30,15.11
2022-10-03,15.63
2022-10-04,16.38
2022-10-05,16.14
2022-10-06,15.88
2022-10-07,15.55
2022-10-10,15.51
2022-10-11,15.46
2022-10-12,15.52
2022-10-13,15.94
2022-10-14,15.6
2022-10-17,16.13
2022-10-18,16.25
2022-10-19,16.59
2022-10-20,16.69
2022-10-21,17.2
2022-10-24,16.92
2022-10-25,17.17
2022-10-26,17.0
2022-10-27,16.74
2022-10-28,16.91
2022-10-31,16.87
2022-11-01,16.99
2022-11-02,16.47
2022-11-03,16.46
2022-11-04,16.68
2022-11-07,16.72
2022-11-08,17.09
2022-11-09,16.16
2022-11-10,17.3
2022-11-11,18.06
2022-11-14,18.18
2022-11-15,18.15
2022-11-16,17.91
2022-11-17,17.94
2022-11-18,17.83
2022-11-21,17.48
2022-11-22,17.83
2022-11-23,18.23
2022-11-25,18.3
2022-11-28,18.19
2022-11-29,18.56
2022-11-30,19.15
2022-12-01,19.16
2022-12-02,19.12
2022-12-05,18.72
2022-12-06,18.48
