Date,Close
2012-01-19,67.54
2012-01-20,68.08
2012-01-23,68.4
2012-01-24,67.65
2012-01-25,68.84
2012-01-26,69.59
2012-01-27,70.02
2012-01-30,69.6
2012-01-31,70.86
2012-02-01,71.96
2012-02-02,71.37
2012-02-03,71.5
2012-02-06,71.23
2012-02-07,70.79
2012-02-08,70.2
2012-02-09,69.12
2012-02-10,68.76
2012-02-13,69.55
2012-02-14,69.63
2012-02-15,69.19
2012-02-16,69.7
2012-02-17,69.93
2012-02-21,69.58
2012-02-22,68.88
2012-02-23,70.9
2012-02-24,70.79
2012-02-27,70.86
2012-02-28,70.92
2012-02-29,72.5
2012-03-01,73.27
2012-03-02,72.47
2012-03-05,72.92
2012-03-06,72.04
2012-03-07,72.28
2012-03-08,71.95
2012-03-09,71.39
2012-03-12,71.92
2012-03-13,72.35
2012-03-14,72.33
2012-03-15,71.48
2012-03-16,71.8
2012-03-19,72.66
2012-03-20,72.69
2012-03-21,72.48
2012-03-22,71.67
2012-03-23,72.68
2012-03-26,73.34
2012-03-27,73.31
2012-03-28,73.07
2012-03-29,72.93
2012-03-30,73.97
2012-04-02,74.36
2012-04-03,73.92
2012-04-04,73.6
2012-04-05,73.45
2012-04-09,73.26
2012-04-10,71.68
2012-04-11,71.86
2012-04-12,72.57
2012-04-13,72.79
2012-04-16,73.81
2012-04-17,74.95
2012-04-18,74.59
2012-04-19,74.61
2012-04-20,73.63
2012-04-23,72.88
2012-04-24,73.08
2012-04-25,74.36
2012-04-26,73.75
2012-04-27,74.97
2012-04-30,75.09
2012-05-01,75.48
2012-05-02,75.65
2012-05-03,74.81
2012-05-04,73.92
2012-05-07,73.83
2012-05-08,73.94
2012-05-09,73.49
2012-05-10,73.06
2012-05-11,73.34
2012-05-14,72.52
2012-05-15,72.86
2012-05-16,72.18
2012-05-17,69.36
2012-05-18,68.48
2012-05-21,69.76
2012-05-22,69.99
2012-05-23,70.93
2012-05-24,71.23
2012-05-25,71.07
2012-05-29,71.94
2012-05-30,70.02
2012-05-31,70.77
2012-06-01,69.58
2012-06-04,69.14
2012-06-05,70.21
2012-06-06,71.88
2012-06-07,70.86
2012-06-08,72.24
2012-06-11,70.67
2012-06-12,71.65
2012-06-13,71.88
2012-06-14,73.12
2012-06-15,74.04
2012-06-18,74.49
2012-06-19,75.32
2012-06-20,74.72
2012-06-21,74.0
2012-06-22,73.74
2012-06-25,73.25
2012-06-26,72.84
2012-06-27,72.71
2012-06-28,73.61
2012-06-29,75.07
2012-07-02,75.83
2012-07-03,76.49
2012-07-05,76.71
2012-07-06,77.03
2012-07-09,77.91
2012-07-10,76.77
2012-07-11,76.84
2012-07-12,77.59
2012-07-13,78.78
2012-07-16,78.81
2012-07-17,80.31
2012-07-18,76.31
2012-07-19,73.23
2012-07-20,73.51
2012-07-23,73.74
2012-07-24,74.38
2012-07-25,75.38
2012-07-26,76.38
2012-07-27,78.06
2012-07-30,78.83
2012-07-31,78.07
2012-08-01,77.2
2012-08-02,76.65
2012-08-03,76.95
2012-08-06,76.91
2012-08-07,76.1
2012-08-08,75.74
2012-08-09,76.2
2012-08-10,76.25
2012-08-13,76.3
2012-08-14,76.26
2012-08-15,76.11
2012-08-16,76.44
2012-08-17,76.6
2012-08-20,75.65
2012-08-21,74.93
2012-08-22,75.61
2012-08-23,74.55
2012-08-24,74.23
2012-08-27,74.28
2012-08-28,74.25
2012-08-29,74.72
2012-08-30,74.81
2012-08-31,74.51
2012-09-04,74.83
2012-09-05,74.09
2012-09-06,74.53
2012-09-07,73.41
2012-09-10,73.22
2012-09-11,73.37
2012-09-12,72.36
2012-09-13,73.84
2012-09-14,74.66
2012-09-17,73.45
2012-09-18,73.26
2012-09-19,71.99
2012-09-20,69.02
2012-09-21,69.23
2012-09-24,68.8
2012-09-25,67.37
2012-09-26,68.27
2012-09-27,68.65
2012-09-28,69.85
2012-10-01,69.01
2012-10-02,68.86
2012-10-03,69.71
2012-10-04,68.79
2012-10-05,68.15
2012-10-08,68.05
2012-10-09,67.53
2012-10-10,67.37
2012-10-11,67.03
2012-10-12,66.07
2012-10-15,65.74
2012-10-16,66.95
2012-10-17,66.5
2012-10-18,66.39
2012-10-19,65.24
2012-10-22,64.78
2012-10-23,63.92
2012-10-24,63.7
2012-10-25,64.12
2012-10-26,61.15
2012-10-31,61.43
2012-11-01,60.3
2012-11-02,59.98
2012-11-05,59.28
2012-11-06,60.68
2012-11-07,61.45
2012-11-08,61.29
2012-11-09,61.36
2012-11-12,61.77
2012-11-13,61.95
2012-11-14,60.34
2012-11-15,61.0
2012-11-16,61.89
2012-11-19,62.68
2012-11-20,63.71
2012-11-21,63.4
2012-11-23,64.38
2012-11-26,64.13
2012-11-27,64.26
2012-11-28,64.29
2012-11-29,64.33
2012-11-30,64.54
2012-12-03,65.71
2012-12-04,65.83
2012-12-05,65.59
2012-12-06,65.65
2012-12-07,65.93
2012-12-10,66.4
2012-12-11,67.34
2012-12-12,66.65
2012-12-13,66.57
2012-12-14,66.05
2012-12-17,65.72
2012-12-18,66.58
2012-12-19,67.72
2012-12-20,67.84
2012-12-21,67.38
2012-12-24,67.62
2012-12-26,67.5
2012-12-27,67.69
2012-12-28,67.69
2012-12-31,67.89
2013-01-02,68.76
2013-01-03,68.48
2013-01-04,68.72
2013-01-07,68.61
2013-01-08,68.5
2013-01-09,69.0
2013-01-10,69.22
2013-01-11,69.84
2013-01-14,70.53
2013-01-15,71.16
2013-01-16,70.78
2013-01-17,70.57
2013-01-18,71.49
2013-01-22,71.14
2013-01-23,70.58
2013-01-24,70.17
2013-01-25,72.34
2013-01-28,72.73
2013-01-29,70.75
2013-01-30,70.1
2013-01-31,67.91
2013-02-01,68.21
2013-02-04,68.29
2013-02-05,67.38
2013-02-06,66.31
2013-02-07,65.15
2013-02-08,65.4
2013-02-11,65.21
2013-02-12,65.69
2013-02-13,65.5
2013-02-14,65.37
2013-02-15,63.65
2013-02-19,64.62
2013-02-20,65.97
2013-02-21,66.17
2013-02-22,67.11
2013-02-25,66.51
2013-02-26,65.92
2013-02-27,66.13
2013-02-28,66.98
2013-03-01,67.66
2013-03-04,67.8
2013-03-05,68.01
2013-03-06,68.25
2013-03-07,68.03
2013-03-08,68.52
2013-03-11,68.66
2013-03-12,68.37
2013-03-13,68.0
2013-03-14,68.3
2013-03-15,67.45
2013-03-18,67.03
2013-03-19,66.21
2013-03-20,65.9
2013-03-21,66.15
2013-03-22,65.9
2013-03-25,66.59
2013-03-26,67.08
2013-03-27,67.01
2013-03-28,66.91
2013-04-01,66.5
2013-04-02,66.38
2013-04-03,65.98
2013-04-04,67.56
2013-04-05,68.35
2013-04-08,69.85
2013-04-09,70.44
2013-04-10,70.95
2013-04-11,71.17
2013-04-12,71.31
2013-04-15,70.18
2013-04-16,71.54
2013-04-17,71.81
2013-04-18,71.97
2013-04-19,73.77
2013-04-22,73.25
2013-04-23,73.65
2013-04-24,72.6
2013-04-25,71.84
2013-04-26,69.86
2013-04-29,69.92
2013-04-30,70.52
2013-05-01,69.86
2013-05-02,69.17
2013-05-03,68.4
2013-05-06,68.5
2013-05-07,68.87
2013-05-08,69.02
2013-05-09,66.07
2013-05-10,65.51
2013-05-13,66.72
2013-05-14,65.45
2013-05-15,63.76
2013-05-16,63.52
2013-05-17,63.03
2013-05-20,63.3
2013-05-21,64.07
2013-05-22,62.59
2013-05-23,62.99
2013-05-24,63.03
2013-05-28,62.04
2013-05-29,60.93
2013-05-30,61.23
2013-05-31,60.91
2013-06-03,59.18
2013-06-04,58.8
2013-06-05,61.79
2013-06-06,62.39
2013-06-07,60.4
2013-06-10,61.53
2013-06-11,61.09
2013-06-12,58.6
2013-06-13,59.62
2013-06-14,61.21
2013-06-17,61.55
2013-06-18,61.53
2013-06-19,58.99
2013-06-20,56.28
2013-06-21,58.34
2013-06-24,57.73
2013-06-25,58.22
2013-06-26,59.35
2013-06-27,60.27
2013-06-28,61.0
2013-07-01,60.0
2013-07-02,60.21
2013-07-03,60.17
2013-07-05,59.42
2013-07-08,59.3
2013-07-09,60.38
2013-07-10,61.25
2013-07-11,64.58
2013-07-12,63.53
2013-07-15,63.65
2013-07-16,63.87
2013-07-17,63.98
2013-07-18,64.36
2013-07-19,64.4
2013-07-22,64.5
2013-07-23,64.25
2013-07-24,63.14
2013-07-25,62.99
2013-07-26,58.28
2013-07-29,57.32
2013-07-30,56.73
2013-07-31,55.29
2013-08-01,54.7
2013-08-02,54.33
2013-08-05,55.01
2013-08-06,55.46
2013-08-07,55.64
2013-08-08,55.42
2013-08-09,56.27
2013-08-12,55.2
2013-08-13,54.58
2013-08-14,54.25
2013-08-15,53.38
2013-08-16,52.3
2013-08-19,51.06
2013-08-20,52.69
2013-08-21,52.58
2013-08-22,53.3
2013-08-23,54.73
2013-08-26,54.63
2013-08-27,55.41
2013-08-28,55.27
2013-08-29,55.68
2013-08-30,55.6
2013-09-03,54.1
2013-09-04,52.78
2013-09-05,51.58
2013-09-06,51.88
2013-09-09,52.67
2013-09-10,53.37
2013-09-11,54.56
2013-09-12,54.26
2013-09-13,54.51
2013-09-16,54.62
2013-09-17,55.05
2013-09-18,57.64
2013-09-19,56.94
2013-09-20,55.13
2013-09-23,55.74
2013-09-24,55.77
2013-09-25,55.52
2013-09-26,56.03
2013-09-27,54.65
2013-09-30,53.1
2013-10-01,54.42
2013-10-02,54.56
2013-10-03,52.82
2013-10-04,52.5
2013-10-07,53.94
2013-10-08,52.5
2013-10-09,52.81
2013-10-10,53.89
2013-10-11,55.25
2013-10-14,54.62
2013-10-15,54.39
2013-10-16,54.99
2013-10-17,57.28
2013-10-18,56.24
2013-10-21,56.24
2013-10-22,56.22
2013-10-23,56.37
2013-10-24,57.3
2013-10-25,57.91
2013-10-28,58.25
2013-10-29,58.03
2013-10-30,49.17
2013-10-31,47.66
2013-11-01,48.5
2013-11-04,47.9
2013-11-05,47.91
2013-11-06,47.25
2013-11-07,46.63
2013-11-08,45.81
2013-11-11,46.4
2013-11-12,46.38
2013-11-13,46.29
2013-11-14,47.12
2013-11-15,47.97
2013-11-18,48.17
2013-11-19,47.3
2013-11-20,47.03
2013-11-21,47.54
2013-11-22,46.92
2013-11-25,46.67
2013-11-26,46.56
2013-11-27,47.23
2013-11-29,47.24
2013-12-02,45.93
2013-12-03,44.53
2013-12-04,45.0
2013-12-05,46.29
2013-12-06,46.01
2013-12-09,45.63
2013-12-10,46.74
2013-12-11,45.48
2013-12-12,44.62
2013-12-13,44.64
2013-12-16,44.89
2013-12-17,46.16
2013-12-18,46.49
2013-12-19,46.29
2013-12-20,47.41
2013-12-23,48.5
2013-12-24,49.1
2013-12-26,49.1
2013-12-27,49.1
2013-12-30,48.96
2013-12-31,49.12
2014-01-02,49.47
2014-01-03,49.83
2014-01-06,49.73
2014-01-07,49.86
2014-01-08,49.48
2014-01-09,49.7
2014-01-10,50.0
2014-01-13,50.21
2014-01-14,51.2
2014-01-15,52.51
2014-01-16,52.83
2014-01-17,51.77
2014-01-21,53.03
2014-01-22,52.26
2014-01-23,52.45
2014-01-24,52.35
2014-01-27,51.51
2014-01-28,52.12
2014-01-29,50.3
2014-01-30,49.95
2014-01-31,50.99
2014-02-03,50.11
2014-02-04,51.85
2014-02-05,51.93
2014-02-06,51.45
2014-02-07,51.86
2014-02-10,52.86
2014-02-11,52.11
2014-02-12,52.91
2014-02-13,53.57
2014-02-14,53.39
2014-02-18,53.52
2014-02-19,52.64
2014-02-20,52.09
2014-02-21,53.48
2014-02-24,54.14
2014-02-25,53.55
2014-02-26,53.59
2014-02-27,53.71
2014-02-28,54.16
2014-03-03,54.35
2014-03-04,54.94
2014-03-05,54.76
2014-03-06,54.3
2014-03-07,52.36
2014-03-10,52.39
2014-03-11,53.25
2014-03-12,52.66
2014-03-13,51.28
2014-03-14,51.51
2014-03-17,52.77
2014-03-18,51.91
2014-03-19,50.29
2014-03-20,49.77
2014-03-21,49.97
2014-03-24,50.34
2014-03-25,51.75
2014-03-26,52.08
2014-03-27,53.16
2014-03-28,53.5
2014-03-31,53.08
2014-04-01,52.94
2014-04-02,52.22
2014-04-03,53.12
2014-04-04,53.18
2014-04-07,53.33
2014-04-08,53.6
2014-04-09,54.18
2014-04-10,52.88
2014-04-11,51.68
2014-04-14,52.11
2014-04-15,53.32
2014-04-16,53.83
2014-04-17,53.47
2014-04-21,53.58
2014-04-22,53.43
2014-04-23,52.75
2014-04-24,52.86
2014-04-25,52.62
2014-04-28,52.74
2014-04-29,53.26
2014-04-30,53.4
2014-05-01,53.54
2014-05-02,54.0
2014-05-05,54.18
2014-05-06,54.5
2014-05-07,55.79
2014-05-08,56.23
2014-05-09,57.87
2014-05-12,58.48
2014-05-13,58.59
2014-05-14,58.8
2014-05-15,58.24
2014-05-16,59.33
2014-05-19,58.98
2014-05-20,58.82
2014-05-21,57.75
2014-05-22,57.46
2014-05-23,57.36
2014-05-27,57.58
2014-05-28,57.64
2014-05-29,57.4
2014-05-30,57.5
2014-06-02,58.1
2014-06-03,58.07
2014-06-04,58.38
2014-06-05,59.3
2014-06-06,58.66
2014-06-09,58.02
2014-06-10,58.29
2014-06-11,56.7
2014-06-12,56.68
2014-06-13,56.66
2014-06-16,57.61
2014-06-17,57.87
2014-06-18,57.71
2014-06-19,58.08
2014-06-20,57.89
2014-06-23,57.47
2014-06-24,57.72
2014-06-25,57.6
2014-06-26,57.69
2014-06-27,58.4
2014-06-30,58.32
2014-07-01,58.88
2014-07-02,58.67
2014-07-03,58.17
2014-07-07,58.63
2014-07-08,59.2
2014-07-09,59.28
2014-07-10,59.8
2014-07-11,59.65
2014-07-14,59.97
2014-07-15,60.39
2014-07-16,60.55
2014-07-17,60.41
2014-07-18,61.23
2014-07-21,61.23
2014-07-22,62.29
2014-07-23,63.17
2014-07-24,63.47
2014-07-25,62.92
2014-07-28,63.49
2014-07-29,63.91
2014-07-30,64.78
2014-07-31,64.39
2014-08-01,64.09
2014-08-04,64.35
2014-08-05,64.51
2014-08-06,64.04
2014-08-07,64.0
2014-08-08,64.61
2014-08-11,64.98
2014-08-12,64.82
2014-08-13,65.89
2014-08-14,65.77
2014-08-15,65.5
2014-08-18,66.49
2014-08-19,66.38
2014-08-20,66.94
2014-08-21,67.52
2014-08-22,65.89
2014-08-25,65.67
2014-08-26,65.6
2014-08-27,65.6
2014-08-28,65.47
2014-08-29,65.25
2014-09-02,65.53
2014-09-03,65.81
2014-09-04,65.95
2014-09-05,66.74
2014-09-08,67.54
2014-09-09,67.37
2014-09-10,66.54
2014-09-11,66.0
2014-09-12,64.38
2014-09-15,63.63
2014-09-16,63.93
2014-09-17,63.47
2014-09-18,62.86
2014-09-19,62.96
2014-09-22,62.62
2014-09-23,61.68
2014-09-24,61.75
2014-09-25,61.76
2014-09-26,62.36
2014-09-29,62.57
2014-09-30,62.38
2014-10-01,62.89
2014-10-02,62.83
2014-10-03,62.87
2014-10-06,62.74
2014-10-07,62.4
2014-10-08,63.25
2014-10-09,63.56
2014-10-10,62.85
2014-10-13,63.32
2014-10-14,64.4
2014-10-15,63.65
2014-10-16,63.02
2014-10-17,64.39
2014-10-20,65.29
2014-10-21,66.35
2014-10-22,66.21
2014-10-23,66.3
2014-10-24,66.3
2014-10-27,67.4
2014-10-28,67.53
2014-10-29,67.02
2014-10-30,67.5
2014-10-31,68.99
2014-11-03,67.67
2014-11-04,67.75
2014-11-05,68.25
2014-11-06,67.61
2014-11-07,67.77
2014-11-10,68.61
2014-11-11,68.45
2014-11-12,68.4
2014-11-13,69.06
2014-11-14,68.83
2014-11-17,69.41
2014-11-18,69.01
2014-11-19,68.55
2014-11-20,68.31
2014-11-21,69.39
2014-11-24,68.97
2014-11-25,68.61
2014-11-26,69.89
2014-11-28,70.27
2014-12-01,69.37
2014-12-02,69.09
2014-12-03,68.74
2014-12-04,68.53
2014-12-05,68.65
2014-12-08,68.88
2014-12-09,69.27
2014-12-10,68.66
2014-12-11,66.97
2014-12-12,66.55
2014-12-15,64.93
2014-12-16,64.48
2014-12-17,65.65
2014-12-18,66.44
2014-12-19,65.91
2014-12-22,66.29
2014-12-23,66.34
2014-12-24,66.13
2014-12-26,66.87
2014-12-29,67.2
2014-12-30,67.07
2014-12-31,66.3
2015-01-02,66.41
2015-01-05,67.69
2015-01-06,67.48
2015-01-07,68.02
2015-01-08,68.91
2015-01-09,68.18
2015-01-12,68.82
2015-01-13,69.79
2015-01-14,71.02
2015-01-15,71.53
2015-01-16,72.1
2015-01-20,72.78
2015-01-21,72.59
2015-01-22,73.51
2015-01-23,73.65
2015-01-26,74.05
2015-01-27,74.02
2015-01-28,74.39
2015-01-29,74.1
2015-01-30,72.94
2015-02-02,73.24
2015-02-03,73.36
2015-02-04,73.51
2015-02-05,74.18
2015-02-06,69.72
2015-02-09,67.98
2015-02-10,69.15
2015-02-11,69.53
2015-02-12,70.72
2015-02-13,68.65
2015-02-17,67.3
2015-02-18,67.58
2015-02-19,66.27
2015-02-20,67.42
2015-02-23,67.93
2015-02-24,66.75
2015-02-25,66.17
2015-02-26,65.44
2015-02-27,66.38
2015-03-02,66.94
2015-03-03,66.72
2015-03-04,65.6
2015-03-05,65.87
2015-03-06,64.99
2015-03-09,64.49
2015-03-10,64.6
2015-03-11,64.51
2015-03-12,64.95
2015-03-13,64.47
2015-03-16,64.95
2015-03-17,64.98
2015-03-18,66.04
2015-03-19,66.55
2015-03-20,68.28
2015-03-23,67.52
2015-03-24,66.78
2015-03-25,66.61
2015-03-26,66.67
2015-03-27,65.73
2015-03-30,66.76
2015-03-31,65.96
2015-04-01,65.18
2015-04-02,65.84
2015-04-06,66.39
2015-04-07,66.03
2015-04-08,66.37
2015-04-09,65.35
2015-04-10,65.22
2015-04-13,65.06
2015-04-14,65.42
2015-04-15,65.11
2015-04-16,65.41
2015-04-17,65.31
2015-04-20,65.8
2015-04-21,66.52
2015-04-22,66.29
2015-04-23,65.86
2015-04-24,66.72
2015-04-27,66.65
2015-04-28,65.05
2015-04-29,63.85
2015-04-30,63.41
2015-05-01,64.12
2015-05-04,64.32
2015-05-05,63.09
2015-05-06,63.85
2015-05-07,64.84
2015-05-08,65.78
2015-05-11,64.68
2015-05-12,64.52
2015-05-13,64.73
2015-05-14,65.88
2015-05-15,66.7
2015-05-18,66.27
2015-05-19,65.9
2015-05-20,66.08
2015-05-21,65.97
2015-05-22,66.3
2015-05-26,66.39
2015-05-27,66.72
2015-05-28,66.5
2015-05-29,66.04
2015-06-01,66.66
2015-06-02,66.38
2015-06-03,65.09
2015-06-04,64.7
2015-06-05,64.35
2015-06-08,64.16
2015-06-09,63.85
2015-06-10,65.0
2015-06-11,65.2
2015-06-12,66.57
2015-06-15,65.96
2015-06-16,67.0
2015-06-17,67.67
2015-06-18,68.79
2015-06-19,67.93
2015-06-22,67.56
2015-06-23,66.82
2015-06-24,66.44
2015-06-25,66.21
2015-06-26,66.52
2015-06-29,65.89
2015-06-30,66.68
2015-07-01,68.46
2015-07-02,68.91
2015-07-06,68.83
2015-07-07,69.03
2015-07-08,68.79
2015-07-09,67.93
2015-07-10,69.13
2015-07-13,68.42
2015-07-14,68.93
2015-07-15,67.54
2015-07-16,68.03
2015-07-17,67.73
2015-07-20,67.78
2015-07-21,66.5
2015-07-22,66.3
2015-07-23,65.3
2015-07-24,65.2
2015-07-27,65.01
2015-07-28,64.41
2015-07-29,64.78
2015-07-30,64.64
2015-07-31,64.27
2015-08-03,64.65
2015-08-04,65.33
2015-08-05,65.01
2015-08-06,65.2
2015-08-07,65.27
2015-08-10,64.76
2015-08-11,65.27
2015-08-12,65.59
2015-08-13,66.09
2015-08-14,66.8
2015-08-17,67.09
2015-08-18,67.17
2015-08-19,66.91
2015-08-20,66.67
2015-08-21,65.95
2015-08-24,62.88
2015-08-25,61.8
2015-08-26,63.28
2015-08-27,64.69
2015-08-28,65.01
2015-08-31,63.32
2015-09-01,61.52
2015-09-02,62.55
2015-09-03,63.2
2015-09-04,62.15
2015-09-08,63.32
2015-09-09,61.69
2015-09-10,61.75
2015-09-11,61.71
2015-09-14,62.4
2015-09-15,63.0
2015-09-16,63.93
2015-09-17,64.46
2015-09-18,64.72
2015-09-21,64.97
2015-09-22,63.94
2015-09-23,64.15
2015-09-24,63.91
2015-09-25,63.98
2015-09-28,62.85
2015-09-29,63.53
2015-09-30,65.32
2015-10-01,64.75
2015-10-02,65.73
2015-10-05,65.75
2015-10-06,67.33
2015-10-07,68.66
2015-10-08,69.08
2015-10-09,69.27
2015-10-12,69.95
2015-10-13,70.47
2015-10-14,70.25
2015-10-15,71.22
2015-10-16,71.17
2015-10-19,71.57
2015-10-20,72.25
2015-10-21,71.58
2015-10-22,72.93
2015-10-23,73.39
2015-10-26,73.47
2015-10-27,72.89
2015-10-28,72.53
2015-10-29,71.85
2015-10-30,73.96
2015-11-02,74.92
2015-11-03,73.94
2015-11-04,73.65
2015-11-05,73.89
2015-11-06,72.18
2015-11-09,71.87
2015-11-10,72.58
2015-11-11,73.08
2015-11-12,72.05
2015-11-13,71.22
2015-11-16,71.55
2015-11-17,71.64
2015-11-18,71.74
2015-11-19,71.32
2015-11-20,72.64
2015-11-23,72.41
2015-11-24,71.82
2015-11-25,71.74
2015-11-27,72.17
2015-11-30,72.11
2015-12-01,72.8
2015-12-02,72.09
2015-12-03,71.51
2015-12-04,72.93
2015-12-07,72.16
2015-12-08,72.12
2015-12-09,71.48
2015-12-10,70.38
2015-12-11,69.96
2015-12-14,70.68
2015-12-15,70.58
2015-12-16,72.56
2015-12-17,73.87
2015-12-18,74.8
2015-12-21,75.19
2015-12-22,75.26
2015-12-23,75.8
2015-12-24,75.56
2015-12-28,76.1
2015-12-29,77.01
2015-12-30,76.93
2015-12-31,75.62
2016-01-04,76.2
2016-01-05,76.29
2016-01-06,77.0
2016-01-07,76.78
2016-01-08,77.04
2016-01-11,78.6
2016-01-12,78.08
2016-01-13,77.63
2016-01-14,78.36
2016-01-15,76.32
2016-01-19,75.1
2016-01-20,72.64
2016-01-21,72.5
2016-01-22,74.76
2016-01-25,75.72
2016-01-26,78.53
2016-01-27,77.04
2016-01-28,79.47
2016-01-29,80.08
2016-02-01,79.62
2016-02-02,79.6
2016-02-03,80.83
2016-02-04,81.35
2016-02-05,81.76
2016-02-08,78.49
2016-02-09,77.15
2016-02-10,77.93
2016-02-11,77.08
2016-02-12,79.24
2016-02-16,80.4
2016-02-17,79.77
2016-02-18,79.9
2016-02-19,81.42
2016-02-22,81.57
2016-02-23,81.0
2016-02-24,80.5
2016-02-25,81.85
2016-02-26,78.95
2016-02-29,79.07
2016-03-01,81.73
2016-03-02,82.39
2016-03-03,82.27
2016-03-04,81.89
2016-03-07,82.47
2016-03-08,83.94
2016-03-09,85.65
2016-03-10,85.23
2016-03-11,85.58
2016-03-14,85.09
2016-03-15,86.6
2016-03-16,87.07
2016-03-17,88.41
2016-03-18,88.44
2016-03-21,86.47
2016-03-22,87.13
2016-03-23,87.12
2016-03-24,86.16
2016-03-28,86.94
2016-03-29,88.44
2016-03-30,88.33
2016-03-31,88.49
2016-04-01,89.46
2016-04-04,89.43
2016-04-05,88.84
2016-04-06,89.98
2016-04-07,90.07
2016-04-08,90.54
2016-04-11,90.41
2016-04-12,91.4
2016-04-13,89.16
2016-04-14,87.63
2016-04-15,87.97
2016-04-18,88.35
2016-04-19,88.71
2016-04-20,87.06
2016-04-21,85.62
2016-04-22,86.17
2016-04-25,87.41
2016-04-26,87.46
2016-04-27,87.62
2016-04-28,88.03
2016-04-29,87.98
2016-05-02,89.49
2016-05-03,89.33
2016-05-04,91.44
2016-05-05,91.45
2016-05-06,92.18
2016-05-09,93.16
2016-05-10,93.63
2016-05-11,93.01
2016-05-12,94.67
2016-05-13,94.4
2016-05-16,97.28
2016-05-17,95.41
2016-05-18,93.56
2016-05-19,92.69
2016-05-20,93.75
2016-05-23,94.22
2016-05-24,94.17
2016-05-25,95.08
2016-05-26,94.8
2016-05-27,94.66
2016-05-31,95.45
2016-06-01,95.59
2016-06-02,97.13
2016-06-03,98.44
2016-06-06,99.67
2016-06-07,102.06
2016-06-08,102.6
2016-06-09,102.84
2016-06-10,102.32
2016-06-13,100.24
2016-06-14,100.36
2016-06-15,100.34
2016-06-16,101.67
2016-06-17,102.11
2016-06-20,102.4
2016-06-21,104.01
2016-06-22,104.47
2016-06-23,104.82
2016-06-24,103.59
2016-06-27,104.12
2016-06-28,106.64
2016-06-29,108.2
2016-06-30,108.99
2016-07-01,109.0
2016-07-05,111.23
2016-07-06,112.1
2016-07-07,109.04
2016-07-08,110.24
2016-07-11,109.85
2016-07-12,109.63
2016-07-13,109.82
2016-07-14,107.04
2016-07-15,106.56
2016-07-18,105.91
2016-07-19,106.0
2016-07-20,104.88
2016-07-21,102.06
2016-07-22,105.65
2016-07-25,104.96
2016-07-26,105.16
2016-07-27,105.39
2016-07-28,107.69
2016-07-29,104.46
2016-08-01,106.68
2016-08-02,104.62
2016-08-03,102.07
2016-08-04,103.07
2016-08-05,100.95
2016-08-08,100.34
2016-08-09,101.9
2016-08-10,101.61
2016-08-11,101.64
2016-08-12,103.24
2016-08-15,101.8
2016-08-16,100.67
2016-08-17,101.78
2016-08-18,101.22
2016-08-19,101.02
2016-08-22,101.61
2016-08-23,99.65
2016-08-24,98.88
2016-08-25,98.77
2016-08-26,99.46
2016-08-29,100.68
2016-08-30,99.02
2016-08-31,99.09
2016-09-01,99.45
2016-09-02,100.1
2016-09-06,101.9
2016-09-07,101.79
2016-09-08,100.46
2016-09-09,96.27
2016-09-12,96.1
2016-09-13,93.03
2016-09-14,92.05
2016-09-15,92.67
2016-09-16,92.6
2016-09-19,93.72
2016-09-20,94.06
2016-09-21,95.49
2016-09-22,98.09
2016-09-23,97.95
2016-09-26,97.64
2016-09-27,96.84
2016-09-28,99.26
2016-09-29,98.0
2016-09-30,97.12
2016-10-03,94.6
2016-10-04,92.18
2016-10-05,90.83
2016-10-06,90.99
2016-10-07,91.62
2016-10-10,92.5
2016-10-11,91.52
2016-10-12,93.32
2016-10-13,94.58
2016-10-14,94.71
2016-10-17,94.94
2016-10-18,96.57
2016-10-19,96.5
2016-10-20,96.01
2016-10-21,95.68
2016-10-24,95.98
2016-10-25,96.9
2016-10-26,96.55
2016-10-27,92.02
2016-10-28,92.61
2016-10-31,93.43
2016-11-01,89.78
2016-11-02,88.21
2016-11-03,88.7
2016-11-04,90.83
2016-11-07,93.31
2016-11-08,94.88
2016-11-09,91.23
2016-11-10,88.23
2016-11-11,87.93
2016-11-14,89.97
2016-11-15,90.61
2016-11-16,89.14
2016-11-17,87.54
2016-11-18,88.94
2016-11-21,89.3
2016-11-22,91.99
2016-11-23,89.7
2016-11-25,90.95
2016-11-28,91.53
2016-11-29,93.5
2016-11-30,92.33
2016-12-01,88.64
2016-12-02,89.1
2016-12-05,89.84
2016-12-06,89.73
2016-12-07,92.25
2016-12-08,94.21
2016-12-09,94.01
2016-12-12,96.47
2016-12-13,96.68
2016-12-14,94.53
2016-12-15,94.33
2016-12-16,94.59
2016-12-19,96.6
2016-12-20,95.75
2016-12-21,95.32
2016-12-22,96.19
2016-12-23,96.35
2016-12-27,96.42
2016-12-28,96.02
2016-12-29,98.41
2016-12-30,98.26
2017-01-03,99.36
2017-01-04,102.51
2017-01-05,105.24
2017-01-06,104.04
2017-01-09,102.8
2017-01-10,102.36
2017-01-11,102.2
2017-01-12,102.5
2017-01-13,102.29
2017-01-17,103.34
2017-01-18,104.63
2017-01-19,104.75
2017-01-20,105.8
2017-01-23,106.05
2017-01-24,107.35
2017-01-25,107.39
2017-01-26,107.57
2017-01-27,106.43
2017-01-30,106.42
2017-01-31,107.63
2017-02-01,106.4
2017-02-02,106.87
2017-02-03,107.75
2017-02-06,106.89
2017-02-07,107.14
