Date,Close
2012-01-19,12.96
2012-01-20,12.97
2012-01-23,13.06
2012-01-24,12.96
2012-01-25,13.08
2012-01-26,12.93
2012-01-27,13.01
2012-01-30,12.88
2012-01-31,12.83
2012-02-01,13.51
2012-02-02,13.54
2012-02-03,13.95
2012-02-06,13.64
2012-02-07,13.16
2012-02-08,15.59
2012-02-09,16.37
2012-02-10,16.13
2012-02-13,16.08
2012-02-14,16.2
2012-02-15,16.38
2012-02-16,16.52
2012-02-17,16.43
2012-02-21,15.88
2012-02-22,15.84
2012-02-23,16.04
2012-02-24,15.94
2012-02-27,16.07
2012-02-28,16.01
2012-02-29,15.78
2012-03-01,15.82
2012-03-02,15.56
2012-03-05,15.86
2012-03-06,15.41
2012-03-07,15.37
2012-03-08,15.55
2012-03-09,15.63
2012-03-12,15.48
2012-03-13,15.62
2012-03-14,15.44
2012-03-15,15.95
2012-03-16,15.7
2012-03-19,15.65
2012-03-20,15.14
2012-03-21,15.33
2012-03-22,15.11
2012-03-23,15.25
2012-03-26,15.44
2012-03-27,15.46
2012-03-28,15.16
2012-03-29,15.04
2012-03-30,14.87
2012-04-02,14.97
2012-04-03,14.74
2012-04-04,14.41
2012-04-05,14.58
2012-04-09,14.22
2012-04-10,14.0
2012-04-11,13.61
2012-04-12,13.76
2012-04-13,13.42
2012-04-16,13.59
2012-04-17,13.76
2012-04-18,13.84
2012-04-19,13.69
2012-04-20,13.54
2012-04-23,13.31
2012-04-24,13.47
2012-04-25,13.8
2012-04-26,13.91
2012-04-27,14.15
2012-04-30,13.94
2012-05-01,14.1
2012-05-02,14.01
2012-05-03,13.91
2012-05-04,13.52
2012-05-07,13.54
2012-05-08,13.41
2012-05-09,13.5
2012-05-10,13.41
2012-05-11,13.47
2012-05-14,13.21
2012-05-15,13.1
2012-05-16,13.13
2012-05-17,12.8
2012-05-18,12.79
2012-05-21,13.19
2012-05-22,13.11
2012-05-23,13.25
2012-05-24,13.14
2012-05-25,13.23
2012-05-29,13.56
2012-05-30,13.37
2012-05-31,13.24
2012-06-01,12.82
2012-06-04,12.67
2012-06-05,12.92
2012-06-06,13.1
2012-06-07,12.98
2012-06-08,12.99
2012-06-11,12.45
2012-06-12,12.32
2012-06-13,12.02
2012-06-14,12.08
2012-06-15,12.28
2012-06-18,12.23
2012-06-19,12.26
2012-06-20,12.28
2012-06-21,11.85
2012-06-22,11.87
2012-06-25,11.59
2012-06-26,11.57
2012-06-27,11.75
2012-06-28,11.8
2012-06-29,12.33
2012-07-02,12.33
2012-07-03,12.47
2012-07-05,12.42
2012-07-06,12.04
2012-07-09,11.92
2012-07-10,11.65
2012-07-11,11.52
2012-07-12,11.46
2012-07-13,11.79
2012-07-16,11.59
2012-07-17,11.65
2012-07-18,11.85
2012-07-19,11.72
2012-07-20,11.6
2012-07-23,11.33
2012-07-24,11.18
2012-07-25,11.29
2012-07-26,11.72
2012-07-27,12.04
2012-07-30,12.07
2012-07-31,12.23
2012-08-01,12.17
2012-08-02,12.0
2012-08-03,12.34
2012-08-06,12.48
2012-08-07,12.68
2012-08-08,14.67
2012-08-09,15.16
2012-08-10,15.56
2012-08-13,15.6
2012-08-14,15.57
2012-08-15,15.57
2012-08-16,15.93
2012-08-17,16.24
2012-08-20,16.38
2012-08-21,16.41
2012-08-22,16.37
2012-08-23,16.31
2012-08-24,16.39
2012-08-27,16.38
2012-08-28,16.21
2012-08-29,16.14
2012-08-30,16.0
2012-08-31,16.0
2012-09-04,15.88
2012-09-05,16.08
2012-09-06,16.27
2012-09-07,16.41
2012-09-10,16.44
2012-09-11,16.35
2012-09-12,16.42
2012-09-13,16.67
2012-09-14,17.23
2012-09-17,16.98
2012-09-18,16.74
2012-09-19,16.66
2012-09-20,16.42
2012-09-21,16.43
2012-09-24,16.32
2012-09-25,15.89
2012-09-26,15.86
2012-09-27,16.01
2012-09-28,16.0
2012-10-01,15.77
2012-10-02,15.8
2012-10-03,15.79
2012-10-04,15.8
2012-10-05,15.84
2012-10-08,15.86
2012-10-09,15.54
2012-10-10,15.57
2012-10-11,15.67
2012-10-12,15.61
2012-10-15,15.77
2012-10-16,16.02
2012-10-17,16.11
2012-10-18,15.95
2012-10-19,15.63
2012-10-22,15.75
2012-10-23,15.49
2012-10-24,15.29
2012-10-25,15.27
2012-10-26,15.2
2012-10-31,15.13
2012-11-01,15.47
2012-11-02,15.46
2012-11-05,15.63
2012-11-06,18.28
2012-11-07,17.79
2012-11-08,17.55
2012-11-09,17.5
2012-11-12,17.51
2012-11-13,17.5
2012-11-14,17.29
2012-11-15,17.11
2012-11-16,17.13
2012-11-19,17.84
2012-11-20,18.34
2012-11-21,18.31
2012-11-23,18.83
2012-11-26,18.77
2012-11-27,18.68
2012-11-28,18.98
2012-11-29,19.09
2012-11-30,18.91
2012-12-03,19.51
2012-12-04,19.12
2012-12-05,19.18
2012-12-06,19.26
2012-12-07,19.31
2012-12-10,19.43
2012-12-11,19.51
2012-12-12,19.79
2012-12-13,19.78
2012-12-14,19.67
2012-12-17,20.16
2012-12-18,19.99
2012-12-19,19.9
2012-12-20,19.83
2012-12-21,19.4
2012-12-24,19.49
2012-12-26,19.49
2012-12-27,19.49
2012-12-28,19.4
2012-12-31,19.9
2013-01-02,20.62
2013-01-03,20.65
2013-01-04,20.7
2013-01-07,20.48
2013-01-08,20.06
2013-01-09,20.41
2013-01-10,20.71
2013-01-11,20.84
2013-01-14,20.87
2013-01-15,20.87
2013-01-16,20.69
2013-01-17,20.75
2013-01-18,20.8
2013-01-22,21.0
2013-01-23,20.89
2013-01-24,21.07
2013-01-25,21.08
2013-01-28,21.16
2013-01-29,21.16
2013-01-30,20.98
2013-01-31,20.77
2013-02-01,21.21
2013-02-04,20.82
2013-02-05,22.73
2013-02-06,22.73
2013-02-07,22.82
2013-02-08,22.7
2013-02-11,22.88
2013-02-12,23.12
2013-02-13,23.26
2013-02-14,23.65
2013-02-15,23.88
2013-02-19,24.24
2013-02-20,23.8
2013-02-21,23.4
2013-02-22,23.68
2013-02-25,23.09
2013-02-26,23.62
2013-02-27,23.94
2013-02-28,23.86
2013-03-01,23.98
2013-03-04,23.99
2013-03-05,24.64
2013-03-06,24.52
2013-03-07,24.77
2013-03-08,24.72
2013-03-11,25.09
2013-03-12,24.84
2013-03-13,24.54
2013-03-14,24.73
2013-03-15,24.14
2013-03-18,24.01
2013-03-19,23.92
2013-03-20,24.39
2013-03-21,24.09
2013-03-22,24.08
2013-03-25,24.11
2013-03-26,24.39
2013-03-27,24.31
2013-03-28,24.46
2013-04-01,24.1
2013-04-02,23.99
2013-04-03,23.76
2013-04-04,23.77
2013-04-05,23.48
2013-04-08,23.69
2013-04-09,23.66
2013-04-10,24.15
2013-04-11,24.1
2013-04-12,23.2
2013-04-15,22.48
2013-04-16,23.05
2013-04-17,22.34
2013-04-18,22.09
2013-04-19,21.97
2013-04-22,22.01
2013-04-23,22.46
2013-04-24,22.56
2013-04-25,22.69
2013-04-26,22.65
2013-04-29,23.04
2013-04-30,23.28
2013-05-01,22.8
2013-05-02,23.23
2013-05-03,23.49
2013-05-06,23.76
2013-05-07,23.85
2013-05-08,24.19
2013-05-09,24.26
2013-05-10,24.49
2013-05-13,24.24
2013-05-14,24.59
2013-05-15,22.21
2013-05-16,21.16
2013-05-17,22.16
2013-05-20,22.18
2013-05-21,22.01
2013-05-22,21.59
2013-05-23,21.69
2013-05-24,21.49
2013-05-28,21.46
2013-05-29,21.64
2013-05-30,22.02
2013-05-31,22.16
2013-06-03,22.21
2013-06-04,22.27
2013-06-05,22.21
2013-06-06,22.57
2013-06-07,23.22
2013-06-10,22.89
2013-06-11,22.42
2013-06-12,21.93
2013-06-13,22.16
2013-06-14,22.29
2013-06-17,22.46
2013-06-18,22.7
2013-06-19,22.65
2013-06-20,22.04
2013-06-21,22.03
2013-06-24,21.39
2013-06-25,21.73
2013-06-26,21.88
2013-06-27,22.2
2013-06-28,21.75
2013-07-01,22.16
2013-07-02,22.11
2013-07-03,22.64
2013-07-05,23.08
2013-07-08,23.38
2013-07-09,23.49
2013-07-10,23.54
2013-07-11,23.7
2013-07-12,23.74
2013-07-15,23.67
2013-07-16,23.24
2013-07-17,23.2
2013-07-18,23.3
2013-07-19,23.54
2013-07-22,23.62
2013-07-23,23.58
2013-07-24,23.61
2013-07-25,23.81
2013-07-26,23.73
2013-07-29,23.51
2013-07-30,23.6
2013-07-31,23.68
2013-08-01,24.46
2013-08-02,24.54
2013-08-05,24.94
2013-08-06,24.82
2013-08-07,26.93
2013-08-08,25.91
2013-08-09,25.87
2013-08-12,25.9
2013-08-13,25.97
2013-08-14,25.94
2013-08-15,25.49
2013-08-16,25.61
2013-08-19,25.35
2013-08-20,25.88
2013-08-21,25.2
2013-08-22,25.63
2013-08-23,25.6
2013-08-26,25.5
2013-08-27,24.91
2013-08-28,24.85
2013-08-29,25.01
2013-08-30,24.92
2013-09-03,25.07
2013-09-04,25.25
2013-09-05,25.17
2013-09-06,25.08
2013-09-09,25.24
2013-09-10,25.26
2013-09-11,25.98
2013-09-12,25.56
2013-09-13,25.65
2013-09-16,26.16
2013-09-17,26.34
2013-09-18,26.49
2013-09-19,26.2
2013-09-20,25.84
2013-09-23,25.73
2013-09-24,25.78
2013-09-25,25.71
2013-09-26,25.74
2013-09-27,25.84
2013-09-30,25.71
2013-10-01,25.83
2013-10-02,25.91
2013-10-03,25.61
2013-10-04,25.79
2013-10-07,25.27
2013-10-08,24.83
2013-10-09,24.71
2013-10-10,25.55
2013-10-11,25.91
2013-10-14,25.9
2013-10-15,25.77
2013-10-16,26.01
2013-10-17,26.33
2013-10-18,26.11
2013-10-21,26.31
2013-10-22,26.38
2013-10-23,25.92
2013-10-24,25.72
2013-10-25,25.74
2013-10-28,25.7
2013-10-29,25.83
2013-10-30,25.64
2013-10-31,24.47
2013-11-01,25.03
2013-11-04,25.04
2013-11-05,25.21
2013-11-06,25.43
2013-11-07,25.0
2013-11-08,25.35
2013-11-11,25.43
2013-11-12,25.75
2013-11-13,26.27
2013-11-14,26.47
2013-11-15,26.62
2013-11-18,26.63
2013-11-19,26.6
2013-11-20,26.4
2013-11-21,26.75
2013-11-22,26.46
2013-11-25,26.26
2013-11-26,26.17
2013-11-27,26.19
2013-11-29,26.14
2013-12-02,26.2
2013-12-03,26.14
2013-12-04,26.63
2013-12-05,26.33
2013-12-06,26.87
2013-12-09,26.5
2013-12-10,26.46
2013-12-11,26.29
2013-12-12,26.01
2013-12-13,25.99
2013-12-16,26.34
2013-12-17,26.34
2013-12-18,26.55
2013-12-19,27.0
2013-12-20,27.25
2013-12-23,27.29
2013-12-24,27.59
2013-12-26,27.6
2013-12-27,27.64
2013-12-30,27.74
2013-12-31,27.76
2014-01-02,27.62
2014-01-03,27.76
2014-01-06,27.6
2014-01-07,27.65
2014-01-08,27.71
2014-01-09,27.9
2014-01-10,27.74
2014-01-13,27.2
2014-01-14,27.75
2014-01-15,27.92
2014-01-16,27.87
2014-01-17,27.55
2014-01-21,27.6
2014-01-22,28.37
2014-01-23,27.77
2014-01-24,26.96
2014-01-27,26.53
2014-01-28,26.67
2014-01-29,26.85
2014-01-30,27.4
2014-01-31,30.01
2014-02-03,29.11
2014-02-04,29.06
2014-02-05,28.77
2014-02-06,29.0
2014-02-07,29.84
2014-02-10,29.94
2014-02-11,30.46
2014-02-12,30.53
2014-02-13,30.96
2014-02-14,30.66
2014-02-18,31.24
2014-02-19,31.07
2014-02-20,30.98
2014-02-21,30.9
2014-02-24,31.5
2014-02-25,31.45
2014-02-26,31.6
2014-02-27,31.43
2014-02-28,31.4
2014-03-03,30.9
2014-03-04,31.3
2014-03-05,31.08
2014-03-06,31.09
2014-03-07,31.28
2014-03-10,30.82
2014-03-11,30.89
2014-03-12,30.75
2014-03-13,30.47
2014-03-14,30.67
2014-03-17,30.98
2014-03-18,31.41
2014-03-19,31.42
2014-03-20,31.47
2014-03-21,31.38
2014-03-24,30.87
2014-03-25,30.76
2014-03-26,30.22
2014-03-27,29.86
2014-03-28,29.95
2014-03-31,30.22
2014-04-01,30.55
2014-04-02,30.7
2014-04-03,30.49
2014-04-04,30.22
2014-04-07,29.63
2014-04-08,29.89
2014-04-09,30.13
2014-04-10,29.28
2014-04-11,28.84
2014-04-14,29.61
2014-04-15,29.84
2014-04-16,30.4
2014-04-17,30.35
2014-04-21,30.23
2014-04-22,30.16
2014-04-23,29.77
2014-04-24,29.44
2014-04-25,28.94
2014-04-28,28.89
2014-04-29,29.11
2014-04-30,29.4
2014-05-01,29.49
2014-05-02,29.48
2014-05-05,29.51
2014-05-06,29.08
2014-05-07,28.83
2014-05-08,28.84
2014-05-09,31.0
2014-05-12,30.87
2014-05-13,30.63
2014-05-14,30.39
2014-05-15,30.42
2014-05-16,30.26
2014-05-19,30.5
2014-05-20,30.38
2014-05-21,30.4
2014-05-22,30.36
2014-05-23,30.62
2014-05-27,30.85
2014-05-28,30.83
2014-05-29,31.08
2014-05-30,31.24
2014-06-02,30.99
2014-06-03,31.18
2014-06-04,31.34
2014-06-05,31.37
2014-06-06,31.59
2014-06-09,31.64
2014-06-10,31.62
2014-06-11,31.59
2014-06-12,31.19
2014-06-13,31.44
2014-06-16,31.33
2014-06-17,31.57
2014-06-18,31.61
2014-06-19,31.68
2014-06-20,31.81
2014-06-23,31.83
2014-06-24,31.76
2014-06-25,31.79
2014-06-26,31.39
2014-06-27,31.28
2014-06-30,31.4
2014-07-01,31.79
2014-07-02,31.79
2014-07-03,31.93
2014-07-07,31.72
2014-07-08,31.26
2014-07-09,31.45
2014-07-10,31.16
2014-07-11,31.16
2014-07-14,31.15
2014-07-15,31.16
2014-07-16,31.51
2014-07-17,31.7
2014-07-18,31.71
2014-07-21,31.57
2014-07-22,32.13
2014-07-23,32.29
2014-07-24,32.25
2014-07-25,32.19
2014-07-28,32.07
2014-07-29,31.96
2014-07-30,31.92
2014-07-31,31.0
2014-08-01,31.13
2014-08-04,31.19
2014-08-05,30.98
2014-08-06,30.85
2014-08-07,30.47
2014-08-08,28.57
2014-08-11,29.11
2014-08-12,28.81
2014-08-13,29.07
2014-08-14,29.2
2014-08-15,29.22
2014-08-18,29.62
2014-08-19,29.73
2014-08-20,29.81
2014-08-21,30.03
2014-08-22,29.71
2014-08-25,29.79
2014-08-26,29.83
2014-08-27,30.01
2014-08-28,29.8
2014-08-29,29.7
2014-09-02,29.92
2014-09-03,29.83
2014-09-04,29.8
2014-09-05,29.93
2014-09-08,29.72
2014-09-09,29.49
2014-09-10,29.68
2014-09-11,29.74
2014-09-12,29.66
2014-09-15,29.61
2014-09-16,29.55
2014-09-17,29.41
2014-09-18,29.41
2014-09-19,29.16
2014-09-22,28.72
2014-09-23,28.43
2014-09-24,28.54
2014-09-25,28.13
2014-09-26,28.13
2014-09-29,29.62
2014-09-30,30.38
2014-10-01,29.31
2014-10-02,29.17
2014-10-03,29.4
2014-10-06,29.44
2014-10-07,28.82
2014-10-08,29.43
2014-10-09,28.64
2014-10-10,28.38
2014-10-13,28.02
2014-10-14,27.95
2014-10-15,27.51
2014-10-16,27.51
2014-10-17,28.04
2014-10-20,28.14
2014-10-21,29.19
2014-10-22,29.15
2014-10-23,29.37
2014-10-24,29.59
2014-10-27,29.56
2014-10-28,29.69
2014-10-29,29.88
2014-10-30,29.83
2014-10-31,30.01
2014-11-03,29.91
2014-11-04,29.91
2014-11-05,30.0
2014-11-06,29.65
2014-11-07,29.64
2014-11-10,29.47
2014-11-11,29.91
2014-11-12,30.43
2014-11-13,30.64
2014-11-14,30.68
2014-11-17,31.0
2014-11-18,30.81
2014-11-19,30.94
2014-11-20,31.16
2014-11-21,31.04
2014-11-24,31.52
2014-11-25,31.37
2014-11-26,31.44
2014-11-28,31.49
2014-12-01,31.56
2014-12-02,31.84
2014-12-03,32.9
2014-12-04,32.41
2014-12-05,32.58
2014-12-08,32.01
2014-12-09,31.75
2014-12-10,31.19
2014-12-11,31.04
2014-12-12,30.46
2014-12-15,30.77
2014-12-16,30.27
2014-12-17,30.89
2014-12-18,31.66
2014-12-19,31.72
2014-12-22,31.91
2014-12-23,31.86
2014-12-24,31.97
2014-12-26,31.87
2014-12-29,31.79
2014-12-30,32.01
2014-12-31,31.32
2015-01-02,31.42
2015-01-05,30.79
2015-01-06,30.87
2015-01-07,31.09
2015-01-08,31.44
2015-01-09,31.94
2015-01-12,31.39
2015-01-13,31.37
2015-01-14,31.52
2015-01-15,30.98
2015-01-16,31.24
2015-01-20,31.28
2015-01-21,31.05
2015-01-22,31.58
2015-01-23,32.02
2015-01-26,31.64
2015-01-27,31.18
2015-01-28,30.79
2015-01-29,31.22
2015-01-30,30.15
2015-02-02,30.46
2015-02-03,30.83
2015-02-04,31.12
2015-02-05,31.52
2015-02-06,32.3
2015-02-09,32.21
2015-02-10,30.25
2015-02-11,30.87
2015-02-12,32.04
2015-02-13,32.84
2015-02-17,33.13
2015-02-18,33.3
2015-02-19,33.23
2015-02-20,33.25
2015-02-23,35.64
2015-02-24,35.19
2015-02-25,35.02
2015-02-26,35.2
2015-02-27,35.23
2015-03-02,35.27
2015-03-03,35.07
2015-03-04,34.81
2015-03-05,34.71
2015-03-06,34.21
2015-03-09,34.34
2015-03-10,33.44
2015-03-11,33.11
2015-03-12,33.83
2015-03-13,33.47
2015-03-16,33.52
2015-03-17,33.14
2015-03-18,33.32
2015-03-19,33.18
2015-03-20,33.15
2015-03-23,33.04
2015-03-24,32.66
2015-03-25,31.97
2015-03-26,32.38
2015-03-27,32.68
2015-03-30,33.01
2015-03-31,32.43
2015-04-01,32.41
2015-04-02,32.48
2015-04-06,32.46
2015-04-07,32.43
2015-04-08,32.18
2015-04-09,32.04
2015-04-10,32.72
2015-04-13,32.49
2015-04-14,32.09
2015-04-15,32.63
2015-04-16,32.71
2015-04-17,32.59
2015-04-20,32.56
2015-04-21,32.32
2015-04-22,32.71
2015-04-23,32.62
2015-04-24,32.57
2015-04-27,32.33
2015-04-28,32.49
2015-04-29,32.2
2015-04-30,32.02
2015-05-01,32.41
2015-05-04,32.61
2015-05-05,32.27
2015-05-06,31.98
2015-05-07,32.08
2015-05-08,32.45
2015-05-11,32.39
2015-05-12,31.92
2015-05-13,32.05
2015-05-14,33.43
2015-05-15,33.68
2015-05-18,33.92
2015-05-19,33.61
2015-05-20,34.41
2015-05-21,34.28
2015-05-22,34.02
2015-05-26,33.52
2015-05-27,34.38
2015-05-28,34.45
2015-05-29,34.08
2015-06-01,33.76
2015-06-02,33.9
2015-06-03,34.21
2015-06-04,33.64
2015-06-05,33.63
2015-06-08,33.31
2015-06-09,33.0
2015-06-10,33.52
2015-06-11,34.47
2015-06-12,33.66
2015-06-15,32.89
2015-06-16,33.26
2015-06-17,33.44
2015-06-18,33.65
2015-06-19,33.64
2015-06-22,33.49
2015-06-23,33.44
2015-06-24,33.13
2015-06-25,32.96
2015-06-26,33.17
2015-06-29,32.67
2015-06-30,32.61
2015-07-01,32.75
2015-07-02,32.84
2015-07-06,32.84
2015-07-07,32.94
2015-07-08,32.4
2015-07-09,32.54
2015-07-10,33.16
2015-07-13,33.47
2015-07-14,33.45
2015-07-15,33.73
2015-07-16,33.68
2015-07-17,33.53
2015-07-20,33.5
2015-07-21,33.04
2015-07-22,33.1
2015-07-23,33.06
2015-07-24,32.52
2015-07-27,32.09
2015-07-28,32.21
2015-07-29,32.31
2015-07-30,32.29
2015-07-31,32.51
2015-08-03,32.42
2015-08-04,32.36
2015-08-05,32.5
2015-08-06,31.57
2015-08-07,32.27
2015-08-10,32.47
2015-08-11,31.9
2015-08-12,33.17
2015-08-13,32.95
2015-08-14,33.52
2015-08-17,33.63
2015-08-18,33.66
2015-08-19,33.05
2015-08-20,32.42
2015-08-21,31.38
2015-08-24,30.06
2015-08-25,29.76
2015-08-26,30.78
2015-08-27,31.12
2015-08-28,31.28
2015-08-31,30.8
2015-09-01,29.87
2015-09-02,30.38
2015-09-03,30.61
2015-09-04,30.1
2015-09-08,30.87
2015-09-09,30.44
2015-09-10,30.79
2015-09-11,30.9
2015-09-14,30.55
2015-09-15,31.02
2015-09-16,31.18
2015-09-17,30.9
2015-09-18,30.25
2015-09-21,30.51
2015-09-22,30.26
2015-09-23,30.25
2015-09-24,30.05
2015-09-25,30.46
2015-09-28,29.74
2015-09-29,29.71
2015-09-30,30.49
2015-10-01,30.51
2015-10-02,31.0
2015-10-05,31.43
2015-10-06,31.37
2015-10-07,31.57
2015-10-08,31.96
2015-10-09,32.12
2015-10-12,32.3
2015-10-13,32.14
2015-10-14,31.96
2015-10-15,31.85
2015-10-16,31.96
2015-10-19,31.99
2015-10-20,32.17
2015-10-21,32.21
2015-10-22,32.74
2015-10-23,32.94
2015-10-26,32.97
2015-10-27,32.82
2015-10-28,33.31
2015-10-29,32.88
2015-10-30,33.08
2015-11-02,33.49
2015-11-03,33.53
2015-11-04,33.83
2015-11-05,33.29
2015-11-06,33.66
2015-11-09,33.5
2015-11-10,33.31
2015-11-11,33.34
2015-11-12,32.98
2015-11-13,32.19
2015-11-16,34.17
2015-11-17,35.01
2015-11-18,35.04
2015-11-19,34.8
2015-11-20,34.67
2015-11-23,34.75
2015-11-24,34.56
2015-11-25,34.51
2015-11-27,34.09
2015-11-30,27.1
2015-12-01,27.1
2015-12-02,26.7
2015-12-03,26.01
2015-12-04,26.48
2015-12-07,26.63
2015-12-08,26.35
2015-12-09,26.39
2015-12-10,26.49
2015-12-11,25.77
2015-12-14,25.88
2015-12-15,26.22
2015-12-16,27.14
2015-12-17,27.15
2015-12-18,27.26
2015-12-21,27.9
2015-12-22,27.87
2015-12-23,28.58
2015-12-24,28.69
2015-12-28,28.6
2015-12-29,28.68
2015-12-30,28.65
2015-12-31,28.27
2016-01-04,27.37
2016-01-05,26.86
2016-01-06,26.59
2016-01-07,26.23
2016-01-08,25.52
2016-01-11,25.58
2016-01-12,25.79
2016-01-13,24.93
2016-01-14,25.48
2016-01-15,25.14
2016-01-19,24.98
2016-01-20,25.28
2016-01-21,24.92
2016-01-22,26.26
2016-01-25,25.77
2016-01-26,26.19
2016-01-27,26.27
2016-01-28,26.61
2016-01-29,27.74
2016-02-01,27.46
2016-02-02,27.08
2016-02-03,27.06
2016-02-04,27.6
2016-02-05,27.24
2016-02-08,26.56
2016-02-09,26.64
2016-02-10,23.98
2016-02-11,23.4
2016-02-12,23.89
2016-02-16,23.91
2016-02-17,24.24
2016-02-18,23.81
2016-02-19,23.75
2016-02-22,24.03
2016-02-23,23.94
2016-02-24,24.04
2016-02-25,24.12
2016-02-26,24.68
2016-02-29,24.92
2016-03-01,25.74
2016-03-02,26.14
2016-03-03,26.62
2016-03-04,26.39
2016-03-07,26.56
2016-03-08,25.98
2016-03-09,26.22
2016-03-10,26.04
2016-03-11,26.44
2016-03-14,26.5
2016-03-15,26.73
2016-03-16,26.72
2016-03-17,27.33
2016-03-18,27.2
2016-03-21,27.32
2016-03-22,27.34
2016-03-23,27.38
2016-03-24,27.56
2016-03-28,27.99
2016-03-29,28.96
2016-03-30,29.44
2016-03-31,29.75
2016-04-01,29.65
2016-04-04,29.15
2016-04-05,28.73
2016-04-06,28.98
2016-04-07,28.52
2016-04-08,28.82
2016-04-11,28.65
2016-04-12,28.72
2016-04-13,28.82
2016-04-14,28.93
2016-04-15,28.92
2016-04-18,28.9
2016-04-19,28.61
2016-04-20,28.67
2016-04-21,28.62
2016-04-22,28.75
2016-04-25,28.56
2016-04-26,28.79
2016-04-27,29.04
2016-04-28,28.82
2016-04-29,28.66
2016-05-02,29.0
2016-05-03,28.59
2016-05-04,28.29
2016-05-05,28.59
2016-05-06,29.01
2016-05-09,29.05
2016-05-10,29.51
2016-05-11,29.2
2016-05-12,29.17
2016-05-13,29.26
2016-05-16,29.75
2016-05-17,29.42
2016-05-18,29.57
2016-05-19,29.79
2016-05-20,30.29
2016-05-23,30.28
2016-05-24,30.84
2016-05-25,43.81
2016-05-26,41.69
2016-05-27,42.6
2016-05-31,42.56
2016-06-01,42.38
2016-06-02,43.62
2016-06-03,44.0
2016-06-06,44.66
2016-06-07,44.73
2016-06-08,45.35
2016-06-09,45.42
2016-06-10,44.68
2016-06-13,44.6
2016-06-14,44.71
2016-06-15,44.7
2016-06-16,44.12
2016-06-17,43.51
2016-06-20,44.23
2016-06-21,44.23
2016-06-22,44.12
2016-06-23,44.82
2016-06-24,42.8
2016-06-27,40.54
2016-06-28,41.17
2016-06-29,41.98
2016-06-30,42.95
2016-07-01,42.76
2016-07-05,42.32
2016-07-06,42.38
2016-07-07,42.21
2016-07-08,42.85
2016-07-11,42.92
2016-07-12,42.53
2016-07-13,42.12
2016-07-14,42.37
2016-07-15,42.05
2016-07-18,42.07
2016-07-19,41.71
2016-07-20,42.0
2016-07-21,41.31
2016-07-22,41.49
2016-07-25,41.49
2016-07-26,41.63
2016-07-27,41.57
2016-07-28,41.26
2016-07-29,41.38
2016-08-01,41.38
2016-08-02,41.17
2016-08-03,41.21
2016-08-04,41.51
2016-08-05,41.97
2016-08-08,41.54
2016-08-09,41.31
2016-08-10,40.52
2016-08-11,40.68
2016-08-12,40.39
2016-08-15,40.96
2016-08-16,40.46
2016-08-17,39.57
2016-08-18,39.58
2016-08-19,39.83
2016-08-22,40.47
2016-08-23,40.96
2016-08-24,40.48
2016-08-25,40.62
2016-08-26,39.89
2016-08-29,40.32
2016-08-30,40.48
2016-08-31,40.69
2016-09-01,41.2
2016-09-02,42.46
2016-09-06,41.52
2016-09-07,41.3
2016-09-08,40.74
2016-09-09,40.16
2016-09-12,40.82
2016-09-13,39.65
2016-09-14,40.05
2016-09-15,41.92
2016-09-16,42.29
2016-09-19,43.07
2016-09-20,42.66
2016-09-21,44.43
2016-09-22,44.87
2016-09-23,44.61
2016-09-26,44.6
2016-09-27,45.07
2016-09-28,45.76
2016-09-29,45.2
2016-09-30,45.16
2016-10-03,44.87
2016-10-04,44.51
2016-10-05,44.66
2016-10-06,44.75
2016-10-07,43.98
2016-10-10,44.19
2016-10-11,43.69
2016-10-12,44.53
2016-10-13,45.8
2016-10-14,46.88
2016-10-17,46.58
2016-10-18,47.32
2016-10-19,48.06
2016-10-20,47.98
2016-10-21,48.0
2016-10-24,48.62
2016-10-25,48.3
2016-10-26,47.92
2016-10-27,47.13
2016-10-28,47.46
2016-10-31,47.1
2016-11-01,46.08
2016-11-02,46.06
2016-11-03,46.26
2016-11-04,48.15
2016-11-07,49.81
2016-11-08,49.88
2016-11-09,50.68
2016-11-10,51.04
2016-11-11,52.7
2016-11-14,52.36
2016-11-15,52.92
2016-11-16,53.13
2016-11-17,53.94
2016-11-18,53.81
2016-11-21,53.43
2016-11-22,52.42
2016-11-23,53.34
2016-11-25,53.25
2016-11-28,52.7
2016-11-29,53.37
2016-11-30,52.45
2016-12-01,51.29
2016-12-02,51.19
2016-12-05,51.57
2016-12-06,51.46
2016-12-07,52.83
2016-12-08,53.55
2016-12-09,52.57
2016-12-12,52.51
2016-12-13,52.74
2016-12-14,52.46
2016-12-15,53.09
2016-12-16,52.1
2016-12-19,52.7
2016-12-20,53.32
2016-12-21,52.81
2016-12-22,52.48
2016-12-23,52.66
2016-12-27,52.85
2016-12-28,51.57
2016-12-29,51.67
2016-12-30,51.4
2017-01-03,49.57
2017-01-04,51.45
2017-01-05,51.32
2017-01-06,51.84
2017-01-09,51.74
2017-01-10,52.38
2017-01-11,52.55
2017-01-12,52.46
2017-01-13,53.88
2017-01-17,53.42
2017-01-18,53.81
2017-01-19,53.87
2017-01-20,54.06
2017-01-23,50.8
2017-01-24,52.17
2017-01-25,52.85
2017-01-26,52.86
2017-01-27,53.61
2017-01-30,53.03
2017-01-31,53.81
2017-02-01,53.85
2017-02-02,54.46
2017-02-03,60.51
2017-02-06,61.75
2017-02-07,61.15
